reason_code,reason,citizenship_code,citizenship_country,duration_code,duration,reporting_country_code,reporting_country,year,value,is_aggregate_reporting_geo,is_total_reason
FAM,Family reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2011,18229,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2012,14654,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2013,12224,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2014,13846,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2015,12916,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2016,12755,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2017,17840,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2018,26659,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2019,38203,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2020,35735,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2021,29516,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2022,38602,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2023,44617,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2024,24154,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2008,6109,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2009,6043,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2010,4642,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2011,3920,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2012,3899,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2013,4155,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2014,3331,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2015,3770,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2016,3871,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2017,3578,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2018,3856,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2019,4205,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2020,2789,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2021,4145,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2022,4224,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2023,5109,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2024,5534,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2008,36626,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2009,37890,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2010,33552,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2011,35934,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2012,43999,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2013,43156,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2014,46262,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2015,46354,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2016,47697,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2017,59237,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2018,58939,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2019,48659,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2020,37341,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2021,37371,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2022,36165,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2023,34938,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2024,32819,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2008,117041,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2009,121268,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2010,125360,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2011,118680,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2012,90879,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2013,95028,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2014,96501,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2015,89936,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2016,89341,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2017,101142,False,False
FAM,Family reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2018,100540,False,False
TOTAL,Total,AL,Albania,TOTAL,Total,AT,Austria,2008,84,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,AT,Austria,2009,116,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,AT,Austria,2010,169,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,AT,Austria,2011,200,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,AT,Austria,2012,234,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,AT,Austria,2013,189,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,AT,Austria,2014,219,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,AT,Austria,2015,318,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,AT,Austria,2016,342,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,AT,Austria,2017,334,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,AT,Austria,2018,331,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,AT,Austria,2019,384,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,AT,Austria,2020,300,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,AT,Austria,2021,402,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,AT,Austria,2022,544,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,AT,Austria,2023,472,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,AT,Austria,2024,480,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,BE,Belgium,2008,407,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,BE,Belgium,2009,1067,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,BE,Belgium,2010,764,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,BE,Belgium,2011,546,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,BE,Belgium,2012,486,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,BE,Belgium,2013,493,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,BE,Belgium,2014,542,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,BE,Belgium,2015,602,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,BE,Belgium,2016,653,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,BE,Belgium,2017,764,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,BE,Belgium,2018,787,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,BE,Belgium,2019,774,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,BE,Belgium,2020,766,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,BE,Belgium,2021,844,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,BE,Belgium,2022,1023,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,BE,Belgium,2023,1241,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,BE,Belgium,2024,1403,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,BE,Belgium,2025,1236,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CH,Switzerland,2012,121,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CH,Switzerland,2013,160,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CH,Switzerland,2014,142,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CH,Switzerland,2015,242,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CH,Switzerland,2016,281,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CH,Switzerland,2017,319,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CH,Switzerland,2018,319,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CH,Switzerland,2021,389,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CH,Switzerland,2022,445,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CH,Switzerland,2023,493,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CH,Switzerland,2024,498,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CZ,Czechia,2008,44,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CZ,Czechia,2009,44,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CZ,Czechia,2010,47,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CZ,Czechia,2011,60,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CZ,Czechia,2012,48,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CZ,Czechia,2013,43,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CZ,Czechia,2014,44,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CZ,Czechia,2015,108,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CZ,Czechia,2016,144,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CZ,Czechia,2017,119,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CZ,Czechia,2018,164,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CZ,Czechia,2019,254,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CZ,Czechia,2020,105,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CZ,Czechia,2021,109,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CZ,Czechia,2022,148,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CZ,Czechia,2023,160,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,CZ,Czechia,2024,104,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,DE,Germany,2008,461,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,DE,Germany,2009,443,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,DE,Germany,2010,366,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,DE,Germany,2011,349,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,DE,Germany,2012,836,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,DE,Germany,2013,1267,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,DE,Germany,2014,1723,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,DE,Germany,2015,2110,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,DE,Germany,2016,4045,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,DE,Germany,2017,6110,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,DE,Germany,2018,10487,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,DE,Germany,2019,11107,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,DE,Germany,2020,9652,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,DE,Germany,2021,11826,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,DE,Germany,2022,15939,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,DE,Germany,2023,16763,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,DE,Germany,2024,13616,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,EL,Greece,2008,30248,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,EL,Greece,2009,33925,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,EL,Greece,2010,23546,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,EL,Greece,2011,12812,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,EL,Greece,2012,9544,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,EL,Greece,2013,10250,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,EL,Greece,2014,13100,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,EL,Greece,2015,26342,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,EL,Greece,2016,30958,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,EL,Greece,2017,16468,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,EL,Greece,2018,16936,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,EL,Greece,2019,15733,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,EL,Greece,2020,7768,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,EL,Greece,2021,10231,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,EL,Greece,2022,14356,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,EL,Greece,2023,12628,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,EL,Greece,2024,16525,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,ES,Spain,2008,165,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,ES,Spain,2009,141,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,ES,Spain,2010,121,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,ES,Spain,2011,131,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,ES,Spain,2012,133,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,ES,Spain,2013,138,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,ES,Spain,2014,134,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,ES,Spain,2015,172,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,ES,Spain,2016,217,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,ES,Spain,2017,258,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,ES,Spain,2018,285,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,ES,Spain,2019,312,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,ES,Spain,2020,422,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,ES,Spain,2021,622,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,ES,Spain,2022,718,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,ES,Spain,2023,685,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,ES,Spain,2024,678,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2013,30095,True,True
TOTAL,Total,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2014,32470,True,True
TOTAL,Total,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2015,49065,True,True
TOTAL,Total,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2016,57211,True,True
TOTAL,Total,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2017,48596,True,True
TOTAL,Total,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2018,59224,True,True
TOTAL,Total,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2019,61178,True,True
TOTAL,Total,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2020,39566,True,True
TOTAL,Total,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2021,62329,True,True
TOTAL,Total,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2022,79178,True,True
TOTAL,Total,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2023,76885,True,True
TOTAL,Total,AL,Albania,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2024,66161,True,True
TOTAL,Total,AL,Albania,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2013,31297,True,True
TOTAL,Total,AL,Albania,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2014,33976,True,True
TOTAL,Total,AL,Albania,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2015,50865,True,True
TOTAL,Total,AL,Albania,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2016,59387,True,True
TOTAL,Total,AL,Albania,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2017,51869,True,True
TOTAL,Total,AL,Albania,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2018,62474,True,True
TOTAL,Total,AL,Albania,TOTAL,Total,FR,France,2008,404,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,FR,France,2009,397,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,FR,France,2010,404,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,FR,France,2011,487,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,FR,France,2012,504,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,FR,France,2013,646,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,FR,France,2014,917,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,FR,France,2015,1277,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,FR,France,2016,1612,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,FR,France,2017,1918,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,FR,France,2018,2182,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,FR,France,2019,2469,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,FR,France,2020,1951,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,FR,France,2021,2331,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,FR,France,2022,2483,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,FR,France,2023,2742,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,FR,France,2024,2798,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,HR,Croatia,2013,18,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,HR,Croatia,2014,18,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,HR,Croatia,2015,16,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,HR,Croatia,2016,21,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,HR,Croatia,2017,306,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,HR,Croatia,2018,1088,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,HR,Croatia,2019,2216,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,HR,Croatia,2020,1695,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,HR,Croatia,2021,1819,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,HR,Croatia,2022,2003,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,HR,Croatia,2023,1800,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,HR,Croatia,2024,1506,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,IT,Italy,2008,64297,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,IT,Italy,2009,46674,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,IT,Italy,2010,47602,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,IT,Italy,2011,24316,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,IT,Italy,2012,18398,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,IT,Italy,2013,15890,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,IT,Italy,2014,14591,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,IT,Italy,2015,16477,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,IT,Italy,2016,17167,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,IT,Italy,2017,19693,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,IT,Italy,2018,23147,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,IT,Italy,2019,22931,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,IT,Italy,2020,13627,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,IT,Italy,2021,29732,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,IT,Italy,2022,34864,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,IT,Italy,2023,34113,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,IT,Italy,2024,24734,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,LI,Liechtenstein,2013,0,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,LI,Liechtenstein,2014,0,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,LI,Liechtenstein,2015,3,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,LI,Liechtenstein,2016,1,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,LI,Liechtenstein,2017,6,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,LI,Liechtenstein,2018,4,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,LI,Liechtenstein,2019,1,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,LI,Liechtenstein,2020,1,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,LI,Liechtenstein,2021,1,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,LI,Liechtenstein,2022,1,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,LI,Liechtenstein,2023,2,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,LI,Liechtenstein,2024,1,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,NL,Netherlands,2008,128,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,NL,Netherlands,2009,126,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,NL,Netherlands,2010,104,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,NL,Netherlands,2011,88,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,NL,Netherlands,2012,121,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,NL,Netherlands,2013,157,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,NL,Netherlands,2014,177,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,NL,Netherlands,2015,186,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,NL,Netherlands,2016,239,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,NL,Netherlands,2017,255,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,NL,Netherlands,2018,270,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,NL,Netherlands,2019,357,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,NL,Netherlands,2020,244,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,NL,Netherlands,2021,299,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,NL,Netherlands,2022,444,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,NL,Netherlands,2023,340,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,NL,Netherlands,2024,366,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PL,Poland,2008,162,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PL,Poland,2009,163,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PL,Poland,2010,91,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PL,Poland,2011,45,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PL,Poland,2012,54,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PL,Poland,2013,87,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PL,Poland,2014,68,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PL,Poland,2015,63,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PL,Poland,2016,79,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PL,Poland,2017,168,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PL,Poland,2018,267,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PL,Poland,2019,168,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PL,Poland,2020,236,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PL,Poland,2021,348,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PL,Poland,2022,626,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PL,Poland,2023,887,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PL,Poland,2024,535,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PT,Portugal,2008,10,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PT,Portugal,2009,5,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PT,Portugal,2010,6,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PT,Portugal,2011,6,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PT,Portugal,2012,3,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PT,Portugal,2013,4,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PT,Portugal,2014,9,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PT,Portugal,2015,12,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PT,Portugal,2016,12,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PT,Portugal,2017,10,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PT,Portugal,2018,15,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PT,Portugal,2019,13,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PT,Portugal,2020,24,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PT,Portugal,2021,6,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PT,Portugal,2022,22,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PT,Portugal,2023,30,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,PT,Portugal,2024,14,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,RO,Romania,2008,168,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,RO,Romania,2009,196,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,RO,Romania,2010,171,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,RO,Romania,2011,154,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,RO,Romania,2012,147,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,RO,Romania,2013,190,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,RO,Romania,2014,181,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,RO,Romania,2015,248,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,RO,Romania,2016,214,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,RO,Romania,2017,214,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,RO,Romania,2018,250,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,RO,Romania,2019,275,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,RO,Romania,2020,266,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,RO,Romania,2021,261,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,RO,Romania,2022,249,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,RO,Romania,2023,198,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,RO,Romania,2024,167,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,SE,Sweden,2008,191,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,SE,Sweden,2009,178,False,True
TOTAL,Total,AL,Albania,TOTAL,Total,SE,Sweden,2010,161,False,True
